ExportDate	StudioVersionRec	StudioProjectName	StudioTestName	ParticipantName	[Q1]Value	[Q02]Value	RecordingName	RecordingDate	RecordingDuration	RecordingResolution	PresentationSequence	FixationFilter	MediaName	MediaPosX (ADCSpx)	MediaPosY (ADCSpx)	MediaWidth	MediaHeight	SegmentName	SegmentStart	SegmentEnd	SegmentDuration	SceneName	SceneSegmentStart	SceneSegmentEnd	SceneSegmentDuration	RecordingTimestamp	LocalTimeStamp	EyeTrackerTimestamp	MouseEventIndex	MouseEvent	MouseEventX (ADCSpx)	MouseEventY (ADCSpx)	MouseEventX (MCSpx)	MouseEventY (MCSpx)	KeyPressEventIndex	KeyPressEvent	StudioEventIndex	StudioEvent	StudioEventData	ExternalEventIndex	ExternalEvent	ExternalEventValue	EventMarkerValue	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX (MCSpx)	FixationPointY (MCSpx)	SaccadicAmplitude	AbsoluteSaccadicDirection	RelativeSaccadicDirection	AOI[black puppy]Hit	GazePointIndex	GazePointLeftX (ADCSpx)	GazePointLeftY (ADCSpx)	GazePointRightX (ADCSpx)	GazePointRightY (ADCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	GazePointX (MCSpx)	GazePointY (MCSpx)	GazePointLeftX (ADCSmm)	GazePointLeftY (ADCSmm)	GazePointRightX (ADCSmm)	GazePointRightY (ADCSmm)	StrictAverageGazePointX (ADCSmm)	StrictAverageGazePointY (ADCSmm)	EyePosLeftX (ADCSmm)	EyePosLeftY (ADCSmm)	EyePosLeftZ (ADCSmm)	EyePosRightX (ADCSmm)	EyePosRightY (ADCSmm)	EyePosRightZ (ADCSmm)	CamLeftX	CamLeftY	CamRightX	CamRightY	DistanceLeft	DistanceRight	PupilLeft	PupilRight	ValidityLeft	ValidityRight	IRMarkerCount	IRMarkerID	PupilGlassesRight	
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	g5dv.avi	400	227	1120	626									42115	15:30:21.140	4331627993845																67		Fixation	917	769	242	0.77	210.03	205.78		5053	1166	437	1172	484	1169	460	769	233	320.04	176.80	321.69	163.93	320.86	170.37	232.14	330.73	594.70	300.56	323.69	588.66					671.94	671.94	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	g5dv.avi	400	227	1120	626									42124	15:30:21.149	4331628002213																67		Fixation	917	769	242	0.77	210.03	205.78		5054	1167	441	1174	482	1170	461	770	234	320.29	175.66	322.25	164.49	321.27	170.07	232.09	330.66	594.58	300.51	323.67	588.61					671.80	671.80	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	g5dv.avi	400	227	1120	626									42132	15:30:21.157	4331628010600																67		Fixation	917	769	242	0.77	210.03	205.78		5055	1163	435	1181	481	1172	458	772	231	319.30	177.29	324.29	164.71	321.79	171.00	232.10	330.66	594.43	300.55	323.72	588.53					671.67	671.67	3.28	3.51	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	g5dv.avi	400	227	1120	626									42140	15:30:21.166	4331628018954																67		Fixation	917	769	242	0.77	210.03	205.78		5056	1162	444	1179	474	1170	459	770	232	318.92	174.89	323.63	166.54	321.27	170.72	232.14	330.59	594.22	300.54	323.68	588.38					671.45	671.45	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	g5dv.avi	400	227	1120	626									42149	15:30:21.174	4331628027289																67		Fixation	917	769	242	0.77	210.03	205.78		5057	1167	428	1179	477	1173	452	773	225	320.40	179.27	323.73	165.74	322.07	172.51	232.09	330.50	594.09	300.48	323.63	588.31					671.30	671.30	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	g5dv.avi	400	227	1120	626									42157	15:30:21.182	4331628035556																67		Fixation	917	769	242	0.77	210.03	205.78		5058	1172	427	1182	484	1177	455	777	228	321.68	179.68	324.36	163.79	323.02	171.73	232.10	330.46	593.95	300.51	323.60	588.22					671.16	671.16	3.28	3.53	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	g5dv.avi	400	227	1120	626									42165	15:30:21.190	4331628043922																67		Fixation	917	769	242	0.77	210.03	205.78		5059	1172	427	1186	500	1179	463	779	236	321.66	179.70	325.47	159.48	323.57	169.59	232.13	330.32	593.78	300.49	323.49	588.08					670.94	670.94	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	g5dv.avi	400	227	1120	626									42174	15:30:21.199	4331628052232																67		Fixation	917	769	242	0.77	210.03	205.78		5060	1187	420	1181	500	1184	460	784	233	325.76	181.39	324.28	159.60	325.02	170.49	232.08	330.21	593.69	300.45	323.39	587.99					670.81	670.81	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	g5dv.avi	400	227	1120	626									42182	15:30:21.207	4331628060589																67		Fixation	917	769	242	0.77	210.03	205.78		5061	1178	434	1171	494	1174	464	774	237	323.44	177.65	321.50	161.25	322.47	169.45	232.10	330.15	593.61	300.47	323.33	587.91					670.71	670.71	3.33	3.45	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	g5dv.avi	400	227	1120	626									42190	15:30:21.215	4331628068914																67		Fixation	917	769	242	0.77	210.03	205.78		5062	1182	437	1168	475	1175	456	775	229	324.40	176.86	320.60	166.25	322.50	171.55	232.13	330.09	593.47	300.46	323.25	587.76					670.55	670.55	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	g5dv.avi	400	227	1120	626									42199	15:30:21.224	4331628077248																67		Fixation	917	769	242	0.77	210.03	205.78		5063	1152	450	1167	479	1159	464	759	237	316.27	173.38	320.23	165.34	318.25	169.36	232.08	330.03	593.41	300.42	323.21	587.70					670.47	670.47	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	g5dv.avi	400	227	1120	626									42207	15:30:21.232	4331628085537																67		Fixation	917	769	242	0.77	210.03	205.78		5064	1154	442	1177	490	1165	466	765	239	316.64	175.58	322.98	162.21	319.81	168.90	232.10	330.07	593.34	300.45	323.23	587.62					670.44	670.44	3.31	3.49	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	g5dv.avi	400	227	1120	626									42216	15:30:21.241	4331628093969																67		Fixation	917	769	242	0.77	210.03	205.78		5065	1158	441	1174	496	1166	468	766	241	317.94	175.79	322.24	160.71	320.09	168.25	232.11	330.04	593.25	300.44	323.18	587.50					670.35	670.35	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	g5dv.avi	400	227	1120	626									42224	15:30:21.249	4331628102243																67		Fixation	917	769	242	0.77	210.03	205.78		5066	1158	441	1171	495	1164	468	764	241	317.79	175.83	321.37	160.91	319.58	168.37	232.07	330.03	593.23	300.39	323.16	587.48					670.32	670.32	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	g5dv.avi	400	227	1120	626									42232	15:30:21.257	4331628110510																67		Fixation	917	769	242	0.77	210.03	205.78		5067	1163	432	1161	492	1162	462	762	235	319.26	178.27	318.69	161.56	318.98	169.92	232.06	330.07	593.22	300.41	323.20	587.45					670.34	670.34	3.29	3.45	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	g5dv.avi	400	227	1120	626									42240	15:30:21.265	4331628118949																67		Fixation	917	769	242	0.77	210.03	205.78		5068	1161	432	1166	495	1163	463	763	236	318.66	178.22	319.91	160.87	319.29	169.54	232.07	330.06	593.18	300.40	323.17	587.38					670.29	670.29	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	g5dv.avi	400	227	1120	626									42249	15:30:21.274	4331628127236																67		Fixation	917	769	242	0.77	210.03	205.78		5069	1161	433	1171	495	1166	464	766	237	318.66	177.92	321.30	160.91	319.98	169.42	232.01	330.05	593.21	300.35	323.16	587.42					670.32	670.32	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	g5dv.avi	400	227	1120	626									42257	15:30:21.282	4331628135561																67		Fixation	917	769	242	0.77	210.03	205.78		5070	1162	438	1173	502	1167	470	767	243	318.84	176.55	321.86	159.07	320.35	167.81	232.00	330.09	593.26	300.35	323.22	587.46					670.38	670.38	3.33	3.44	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	g5dv.avi	400	227	1120	626									42265	15:30:21.291	4331628143952																67		Fixation	917	769	242	0.77	210.03	205.78		5071	1169	455	1172	505	1170	480	770	253	320.82	171.86	321.70	158.01	321.26	164.94	232.02	330.08	593.25	300.36	323.21	587.45					670.37	670.37	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	g5dv.avi	400	227	1120	626									42274	15:30:21.299	4331628152313																67		Fixation	917	769	242	0.77	210.03	205.78		5072	1160	436	1166	511	1163	473	763	246	318.27	177.23	320.01	156.45	319.14	166.84	231.96	330.06	593.32	300.31	323.21	587.54					670.42	670.42	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	g5dv.avi	400	227	1120	626									42282	15:30:21.307	4331628160540																67		Fixation	917	769	242	0.77	210.03	205.78		5073	1162	451	1170	508	1166	479	766	252	318.84	172.89	321.21	157.43	320.03	165.16	231.97	330.11	593.37	300.34	323.27	587.60					670.49	670.49	3.34	3.44	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	g5dv.avi	400	227	1120	626									42290	15:30:21.315	4331628168926																67		Fixation	917	769	242	0.77	210.03	205.78		5074	1163	449	1170	514	1166	481	766	254	319.08	173.45	321.06	155.53	320.07	164.49	231.99	330.11	593.35	300.34	323.27	587.59					670.47	670.47	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	g5dv.avi	400	227	1120	626									42299	15:30:21.324	4331628177154																67		Fixation	917	769	242	0.77	210.03	205.78		5075	1166	453	1181	508	1173	480	773	253	320.00	172.52	324.16	157.41	322.08	164.96	231.93	330.12	593.40	300.29	323.29	587.66					670.52	670.52	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	g5dv.avi	400	227	1120	626									42307	15:30:21.332	4331628185509																67		Fixation	917	769	242	0.77	210.03	205.78		5076	1166	450	1185	508	1175	479	775	252	320.07	173.21	325.29	157.24	322.68	165.23	231.93	330.19	593.43	300.31	323.36	587.69					670.58	670.58	3.30	3.57	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	g5dv.avi	400	227	1120	626									42315	15:30:21.340	4331628193905																67		Fixation	917	769	242	0.77	210.03	205.78		5077	1156	434	1184	499	1170	466	770	239	317.33	177.74	324.85	159.79	321.09	168.77	231.95	330.20	593.38	300.33	323.37	587.64					670.54	670.54	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	g5dv.avi	400	227	1120	626									42324	15:30:21.349	4331628202153																67		Fixation	917	769	242	0.77	210.03	205.78		5078	1150	434	1180	495	1165	464	765	237	315.52	177.65	323.84	160.93	319.68	169.29	231.90	330.17	593.40	300.27	323.38	587.67					670.55	670.55	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	g5dv.avi	400	227	1120	626									42332	15:30:21.357	4331628210546																67		Fixation	917	769	242	0.77	210.03	205.78		5079	1151	430	1171	497	1161	463	761	236	315.81	178.88	321.29	160.20	318.55	169.54	231.89	330.19	593.40	300.28	323.40	587.69					670.55	670.55	3.34	3.49	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	g5dv.avi	400	227	1120	626									42340	15:30:21.365	4331628218876																67		Fixation	917	769	242	0.77	210.03	205.78		5080	1156	434	1170	498	1163	466	763	239	317.24	177.79	321.20	160.02	319.22	168.91	231.91	330.16	593.31	300.27	323.37	587.61					670.47	670.47	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	g5dv.avi	400	227	1120	626									42349	15:30:21.374	4331628227142																67		Fixation	917	769	242	0.77	210.03	205.78		5081	1167	450	1167	509	1167	479	767	252	320.42	173.25	320.21	157.07	320.31	165.16	231.85	330.11	593.29	300.23	323.33	587.61					670.43	670.43	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	g5dv.avi	400	227	1120	626									42357	15:30:21.382	4331628235632																67		Fixation	917	769	242	0.77	210.03	205.78		5082	1160	447	1164	518	1162	482	762	255	318.35	174.12	319.40	154.48	318.88	164.30	231.86	330.10	593.27	300.25	323.33	587.58					670.40	670.40	3.32	3.50	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	g5dv.avi	400	227	1120	626									42365	15:30:21.390	4331628243920																67		Fixation	917	769	242	0.77	210.03	205.78		5083	1153	441	1162	518	1157	479	757	252	316.59	175.68	319.03	154.65	317.81	165.16	231.88	330.04	593.19	300.24	323.27	587.50					670.30	670.30	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	g5dv.avi	400	227	1120	626									42374	15:30:21.399	4331628252222																67		Fixation	917	769	242	0.77	210.03	205.78		5084	1154	441	1164	508	1159	474	759	247	316.78	175.63	319.51	157.27	318.15	166.45	231.82	330.00	593.15	300.19	323.23	587.48					670.25	670.25	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	g5dv.avi	400	227	1120	626									42382	15:30:21.407	4331628260550																67		Fixation	917	769	242	0.77	210.03	205.78		5085	1145	430	1167	500	1156	465	756	238	314.36	178.83	320.42	159.43	317.39	169.13	231.83	330.01	593.12	300.21	323.26	587.44					670.22	670.22	3.29	3.46	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	g5dv.avi	400	227	1120	626									42390	15:30:21.415	4331628268898																67		Fixation	917	769	242	0.77	210.03	205.78		5086	1157	452	1169	507	1163	479	763	252	317.66	172.62	320.98	157.52	319.32	165.07	231.86	329.96	593.02	300.20	323.21	587.34					670.11	670.11	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	g5dv.avi	400	227	1120	626									42399	15:30:21.424	4331628277243																67		Fixation	917	769	242	0.77	210.03	205.78		5087	1166	472	1163	515	1164	493	764	266	320.03	167.14	319.26	155.50	319.64	161.32	231.81	329.91	592.99	300.16	323.18	587.34					670.07	670.07	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	g5dv.avi	400	227	1120	626									42407	15:30:21.432	4331628285532																67		Fixation	917	769	242	0.77	210.03	205.78		5088	1156	468	1166	511	1161	489	761	262	317.22	168.37	320.12	156.45	318.67	162.41	231.82	329.91	592.97	300.18	323.21	587.35					670.05	670.05	3.35	3.46	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	g5dv.avi	400	227	1120	626									42415	15:30:21.440	4331628293848																67		Fixation	917	769	242	0.77	210.03	205.78		5089	1160	468	1166	503	1163	485	763	258	318.41	168.42	320.04	158.71	319.23	163.56	231.85	329.88	592.87	300.18	323.18	587.32					669.94	669.94	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	g5dv.avi	400	227	1120	626									42424	15:30:21.449	4331628302212																67		Fixation	917	769	242	0.77	210.03	205.78		5090	1155	458	1176	502	1165	480	765	253	317.00	170.98	322.76	159.01	319.88	165.00	231.80	329.81	592.85	300.14	323.18	587.38					669.90	669.90	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	g5dv.avi	400	227	1120	626									42432	15:30:21.457	4331628310479																67		Fixation	917	769	242	0.77	210.03	205.78		5091	1152	446	1172	502	1162	474	762	247	316.12	174.23	321.81	158.84	318.96	166.53	231.81	329.81	592.80	300.17	323.25	587.43					669.85	669.85	3.30	3.46	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	g5dv.avi	400	227	1120	626									42440	15:30:21.465	4331628318881																67		Fixation	917	769	242	0.77	210.03	205.78		5092	1152	446	1169	504	1160	475	760	248	316.13	174.22	320.80	158.41	318.47	166.32	231.84	329.74	592.69	300.18	323.25	587.45					669.72	669.72	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	g5dv.avi	400	227	1120	626									42449	15:30:21.474	4331628327258																67		Fixation	917	769	242	0.77	210.03	205.78		5093	1149	465	1168	503	1158	484	758	257	315.37	169.25	320.52	158.55	317.95	163.90	231.80	329.68	592.64	300.14	323.27	587.54					669.65	669.65	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	g5dv.avi	400	227	1120	626									42457	15:30:21.482	4331628335555																67		Fixation	917	769	242	0.77	210.03	205.78		5094	1151	462	1168	506	1159	484	759	257	316.03	169.93	320.65	157.94	318.34	163.94	231.81	329.68	592.56	300.17	323.36	587.63					669.58	669.58	3.29	3.48	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	g5dv.avi	400	227	1120	626									42465	15:30:21.490	4331628343818																67		Fixation	917	769	242	0.77	210.03	205.78		5095	1153	473	1170	509	1161	491	761	264	316.60	166.81	321.05	157.00	318.82	161.90	231.83	329.60	592.43	300.17	323.38	587.65					669.43	669.43	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	g5dv.avi	400	227	1120	626									42474	15:30:21.499	4331628352192																67		Fixation	917	769	242	0.77	210.03	205.78		5096	1163	470	1167	507	1165	488	765	261	319.23	167.71	320.24	157.61	319.73	162.66	231.78	329.55	592.36	300.14	323.43	587.74					669.34	669.34	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	g5dv.avi	400	227	1120	626									42482	15:30:21.507	4331628360546																67		Fixation	917	769	242	0.77	210.03	205.78		5097	1157	463	1165	508	1161	485	761	258	317.53	169.62	319.80	157.35	318.66	163.48	231.79	329.54	592.30	300.18	323.50	587.81					669.28	669.28	3.32	3.59	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	g5dv.avi	400	227	1120	626									42490	15:30:21.515	4331628368903																67		Fixation	917	769	242	0.77	210.03	205.78		5098	1161	475	1167	502	1164	488	764	261	318.71	166.47	320.24	158.82	319.47	162.65	231.82	329.48	592.17	300.18	323.51	587.81					669.14	669.14	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	g5dv.avi	400	227	1120	626									42499	15:30:21.524	4331628377204																	81	Saccade	17							5099	1166	449	1172	509	1169	479	769	252	320.10	173.65	321.65	157.01	320.87	165.33	231.81	329.41	592.14	300.16	323.49	587.89					669.08	669.08	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	g5dv.avi	400	227	1120	626									42507	15:30:21.532	4331628385547																	81	Saccade	17							5100	1189	448	1181	516	1185	482	785	255	326.25	173.90	324.10	154.97	325.17	164.44	231.83	329.39	592.11	300.18	323.51	587.95					669.05	669.05	3.24	3.49	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	g5dv.avi	400	227	1120	626									42515	15:30:21.540	4331628393808																		Unclassified	17							5101	1189	448	1189	517	1189	482	789	255	326.25	173.90	326.44	154.89	326.34	164.40	231.86	329.31	592.06	300.18	323.49	587.93					668.96	668.96	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	g5dv.avi	400	227	1120	626									42524	15:30:21.549	4331628402227																		Unclassified	17							5102	1176	445	1196	508	1186	476	786	249	322.78	174.60	328.26	157.38	325.52	165.99	231.81	329.31	592.07	300.15	323.45	587.97					668.97	668.97	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	g5dv.avi	400	227	1120	626									42532	15:30:21.557	4331628410541																	82	Saccade	8							5103	1168	472	1193	507	1180	489	780	262	320.58	167.18	327.54	157.54	324.06	162.36	231.82	329.35	592.11	300.18	323.50	588.00					669.03	669.03	3.35	3.47	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	g5dv.avi	400	227	1120	626									42540	15:30:21.565	4331628418941																68		Fixation	267	763	279	0.93	260.81	50.78		5104	1173	474	1186	522	1179	498	779	271	321.98	166.62	325.50	153.31	323.74	159.96	231.84	329.32	592.13	300.21	323.49	587.97					669.02	669.02	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	g5dv.avi	400	227	1120	626									42549	15:30:21.574	4331628427130																68		Fixation	267	763	279	0.93	260.81	50.78		5105	1174	476	1182	523	1178	499	778	272	322.13	166.23	324.38	153.11	323.25	159.67	231.81	329.38	592.17	300.16	323.48	588.00					669.10	669.10	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	g5dv.avi	400	227	1120	626									42557	15:30:21.582	4331628435613																68		Fixation	267	763	279	0.93	260.81	50.78		5106	1175	473	1179	528	1177	500	777	273	322.39	166.94	323.57	151.81	322.98	159.38	231.82	329.49	592.24	300.19	323.56	588.03					669.21	669.21	3.29	3.56	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	g5dv.avi	400	227	1120	626									42565	15:30:21.590	4331628443860																68		Fixation	267	763	279	0.93	260.81	50.78		5107	1171	475	1182	527	1176	501	776	274	321.47	166.47	324.47	151.96	322.97	159.22	231.83	329.51	592.28	300.20	323.60	587.98					669.25	669.25	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	g5dv.avi	400	227	1120	626									42574	15:30:21.599	4331628452156																68		Fixation	267	763	279	0.93	260.81	50.78		5108	1169	476	1176	537	1172	506	772	279	320.99	166.22	322.86	149.20	321.93	157.71	231.79	329.60	592.37	300.15	323.62	588.03					669.38	669.38	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	g5dv.avi	400	227	1120	626									42582	15:30:21.607	4331628460475																68		Fixation	267	763	279	0.93	260.81	50.78		5109	1177	482	1181	532	1179	507	779	280	323.07	164.34	324.03	150.63	323.55	157.48	231.78	329.69	592.50	300.18	323.69	588.08					669.54	669.54	3.36	3.48	0	0				
